date,state,positive,recovered,death,positiveIncrease,deathIncrease,recoveredIncrease,population
20200304,IL,4.0,0.0,0.0,0.0,0.0,0.0,12671821.0
20200305,IL,5.0,0.0,0.0,1.0,0.0,0.0,12671821.0
20200306,IL,5.0,0.0,0.0,0.0,0.0,0.0,12671821.0
20200307,IL,6.0,0.0,0.0,1.0,0.0,0.0,12671821.0
20200308,IL,6.0,0.0,0.0,0.0,0.0,0.0,12671821.0
20200309,IL,7.0,0.0,0.0,1.0,0.0,0.0,12671821.0
20200310,IL,19.0,0.0,0.0,12.0,0.0,0.0,12671821.0
20200311,IL,19.0,0.0,0.0,0.0,0.0,0.0,12671821.0
20200312,IL,25.0,0.0,0.0,6.0,0.0,0.0,12671821.0
20200313,IL,32.0,0.0,0.0,7.0,0.0,0.0,12671821.0
20200314,IL,46.0,0.0,0.0,14.0,0.0,0.0,12671821.0
20200315,IL,64.0,0.0,0.0,18.0,0.0,0.0,12671821.0
20200316,IL,93.0,0.0,0.0,29.0,0.0,0.0,12671821.0
20200317,IL,159.0,0.0,1.0,66.0,1.0,0.0,12671821.0
20200318,IL,288.0,0.0,1.0,129.0,0.0,0.0,12671821.0
20200319,IL,422.0,0.0,4.0,134.0,3.0,0.0,12671821.0
20200320,IL,585.0,0.0,5.0,163.0,1.0,0.0,12671821.0
20200321,IL,753.0,0.0,6.0,168.0,1.0,0.0,12671821.0
20200322,IL,1049.0,0.0,9.0,296.0,3.0,0.0,12671821.0
20200323,IL,1273.0,0.0,12.0,224.0,3.0,0.0,12671821.0
20200324,IL,1535.0,0.0,16.0,262.0,4.0,0.0,12671821.0
20200325,IL,1865.0,0.0,19.0,330.0,3.0,0.0,12671821.0
20200326,IL,2538.0,0.0,26.0,673.0,7.0,0.0,12671821.0
20200327,IL,3026.0,0.0,34.0,488.0,8.0,0.0,12671821.0
20200328,IL,3491.0,0.0,47.0,465.0,13.0,0.0,12671821.0
20200329,IL,4596.0,0.0,65.0,1105.0,18.0,0.0,12671821.0
20200330,IL,5057.0,0.0,73.0,461.0,8.0,0.0,12671821.0
20200331,IL,5994.0,0.0,99.0,937.0,26.0,0.0,12671821.0
20200401,IL,6980.0,0.0,141.0,986.0,42.0,0.0,12671821.0
20200402,IL,7695.0,0.0,157.0,715.0,16.0,0.0,12671821.0
20200403,IL,8904.0,0.0,210.0,1209.0,53.0,0.0,12671821.0
20200404,IL,10357.0,0.0,243.0,1453.0,33.0,0.0,12671821.0
20200405,IL,11256.0,0.0,274.0,899.0,31.0,0.0,12671821.0
20200406,IL,12262.0,0.0,307.0,1006.0,33.0,0.0,12671821.0
20200407,IL,13549.0,0.0,380.0,1287.0,73.0,0.0,12671821.0
20200408,IL,15078.0,0.0,462.0,1529.0,82.0,0.0,12671821.0
20200409,IL,16422.0,0.0,528.0,1344.0,66.0,0.0,12671821.0
20200410,IL,17887.0,0.0,596.0,1465.0,68.0,0.0,12671821.0
20200411,IL,19180.0,0.0,677.0,1293.0,81.0,0.0,12671821.0
20200412,IL,20852.0,0.0,720.0,1672.0,43.0,0.0,12671821.0
20200413,IL,22025.0,0.0,794.0,1173.0,74.0,0.0,12671821.0
20200414,IL,23247.0,0.0,868.0,1222.0,74.0,0.0,12671821.0
20200415,IL,24593.0,0.0,948.0,1346.0,80.0,0.0,12671821.0
20200416,IL,25733.0,0.0,1072.0,1140.0,124.0,0.0,12671821.0
20200417,IL,27575.0,0.0,1134.0,1842.0,62.0,0.0,12671821.0
20200418,IL,29160.0,0.0,1259.0,1585.0,125.0,0.0,12671821.0
20200419,IL,30357.0,0.0,1290.0,1197.0,31.0,0.0,12671821.0
20200318,WV,1.0,0.0,0.0,1.0,0.0,0.0,1792147.0
20200319,WV,2.0,0.0,0.0,1.0,0.0,0.0,1792147.0
20200320,WV,7.0,0.0,0.0,5.0,0.0,0.0,1792147.0
20200321,WV,11.0,0.0,0.0,4.0,0.0,0.0,1792147.0
20200322,WV,12.0,0.0,0.0,1.0,0.0,0.0,1792147.0
20200323,WV,16.0,0.0,0.0,4.0,0.0,0.0,1792147.0
20200324,WV,20.0,0.0,0.0,4.0,0.0,0.0,1792147.0
20200325,WV,39.0,0.0,0.0,19.0,0.0,0.0,1792147.0
20200326,WV,51.0,0.0,0.0,12.0,0.0,0.0,1792147.0
20200327,WV,76.0,0.0,0.0,25.0,0.0,0.0,1792147.0
20200328,WV,96.0,0.0,0.0,20.0,0.0,0.0,1792147.0
20200329,WV,113.0,0.0,0.0,17.0,0.0,0.0,1792147.0
20200330,WV,126.0,0.0,1.0,13.0,1.0,0.0,1792147.0
20200331,WV,162.0,0.0,1.0,36.0,0.0,0.0,1792147.0
20200401,WV,191.0,0.0,1.0,29.0,0.0,0.0,1792147.0
20200402,WV,217.0,0.0,2.0,26.0,1.0,0.0,1792147.0
20200403,WV,237.0,0.0,2.0,20.0,0.0,0.0,1792147.0
20200404,WV,282.0,0.0,2.0,45.0,0.0,0.0,1792147.0
20200405,WV,324.0,0.0,3.0,42.0,1.0,0.0,1792147.0
20200406,WV,345.0,0.0,4.0,21.0,1.0,0.0,1792147.0
20200407,WV,412.0,0.0,4.0,67.0,0.0,0.0,1792147.0
20200408,WV,462.0,0.0,4.0,50.0,0.0,0.0,1792147.0
20200409,WV,523.0,0.0,5.0,61.0,1.0,0.0,1792147.0
20200410,WV,554.0,63.0,5.0,31.0,0.0,63.0,1792147.0
20200411,WV,577.0,63.0,5.0,23.0,0.0,0.0,1792147.0
20200412,WV,611.0,83.0,8.0,34.0,3.0,20.0,1792147.0
20200413,WV,626.0,85.0,9.0,15.0,1.0,2.0,1792147.0
20200414,WV,640.0,147.0,9.0,14.0,0.0,62.0,1792147.0
20200415,WV,702.0,211.0,10.0,62.0,1.0,64.0,1792147.0
20200416,WV,739.0,223.0,13.0,37.0,3.0,12.0,1792147.0
20200417,WV,754.0,223.0,13.0,15.0,0.0,0.0,1792147.0
20200418,WV,785.0,255.0,16.0,31.0,3.0,32.0,1792147.0
20200419,WV,863.0,265.0,18.0,78.0,2.0,10.0,1792147.0
20200307,UT,1.0,0.0,0.0,0.0,0.0,0.0,3205958.0
20200308,UT,1.0,0.0,0.0,0.0,0.0,0.0,3205958.0
20200309,UT,1.0,0.0,0.0,0.0,0.0,0.0,3205958.0
20200310,UT,2.0,0.0,0.0,1.0,0.0,0.0,3205958.0
20200311,UT,2.0,0.0,0.0,0.0,0.0,0.0,3205958.0
20200312,UT,4.0,0.0,0.0,2.0,0.0,0.0,3205958.0
20200313,UT,6.0,0.0,0.0,2.0,0.0,0.0,3205958.0
20200314,UT,6.0,0.0,0.0,0.0,0.0,0.0,3205958.0
20200315,UT,28.0,0.0,0.0,22.0,0.0,0.0,3205958.0
20200316,UT,39.0,0.0,0.0,11.0,0.0,0.0,3205958.0
20200317,UT,51.0,0.0,0.0,12.0,0.0,0.0,3205958.0
20200318,UT,63.0,0.0,0.0,12.0,0.0,0.0,3205958.0
20200319,UT,78.0,0.0,0.0,15.0,0.0,0.0,3205958.0
20200320,UT,112.0,0.0,0.0,34.0,0.0,0.0,3205958.0
20200321,UT,136.0,0.0,0.0,24.0,0.0,0.0,3205958.0
20200322,UT,181.0,0.0,1.0,45.0,1.0,0.0,3205958.0
20200323,UT,257.0,0.0,1.0,76.0,0.0,0.0,3205958.0
20200324,UT,299.0,0.0,1.0,42.0,0.0,0.0,3205958.0
20200325,UT,346.0,0.0,1.0,47.0,0.0,0.0,3205958.0
20200326,UT,402.0,0.0,1.0,56.0,0.0,0.0,3205958.0
20200327,UT,480.0,0.0,2.0,78.0,1.0,0.0,3205958.0
20200328,UT,602.0,0.0,2.0,122.0,0.0,0.0,3205958.0
20200329,UT,719.0,0.0,2.0,117.0,0.0,0.0,3205958.0
20200330,UT,806.0,0.0,4.0,87.0,2.0,0.0,3205958.0
20200331,UT,887.0,0.0,5.0,81.0,1.0,0.0,3205958.0
20200401,UT,1012.0,0.0,7.0,125.0,2.0,0.0,3205958.0
20200402,UT,1074.0,0.0,7.0,62.0,0.0,0.0,3205958.0
20200403,UT,1246.0,0.0,7.0,172.0,0.0,0.0,3205958.0
20200404,UT,1428.0,0.0,8.0,182.0,1.0,0.0,3205958.0
20200405,UT,1605.0,0.0,8.0,177.0,0.0,0.0,3205958.0
20200406,UT,1675.0,0.0,13.0,70.0,5.0,0.0,3205958.0
20200407,UT,1738.0,0.0,13.0,63.0,0.0,0.0,3205958.0
20200408,UT,1846.0,0.0,13.0,108.0,0.0,0.0,3205958.0
20200409,UT,1976.0,0.0,13.0,130.0,0.0,0.0,3205958.0
20200410,UT,2102.0,0.0,17.0,126.0,4.0,0.0,3205958.0
20200411,UT,2206.0,0.0,18.0,104.0,1.0,0.0,3205958.0
20200412,UT,2303.0,0.0,18.0,97.0,0.0,0.0,3205958.0
20200413,UT,2363.0,218.0,18.0,60.0,0.0,218.0,3205958.0
20200414,UT,2412.0,218.0,19.0,49.0,1.0,0.0,3205958.0
20200415,UT,2542.0,218.0,20.0,130.0,1.0,0.0,3205958.0
20200416,UT,2683.0,357.0,21.0,141.0,1.0,139.0,3205958.0
20200417,UT,2805.0,443.0,23.0,122.0,2.0,86.0,3205958.0
20200418,UT,2931.0,565.0,25.0,126.0,2.0,122.0,3205958.0
20200419,UT,3069.0,679.0,27.0,138.0,2.0,114.0,3205958.0
20200304,GA,2.0,0.0,0.0,0.0,0.0,0.0,10617423.0
20200305,GA,2.0,0.0,0.0,0.0,0.0,0.0,10617423.0
20200306,GA,2.0,0.0,0.0,0.0,0.0,0.0,10617423.0
20200307,GA,6.0,0.0,0.0,4.0,0.0,0.0,10617423.0
20200308,GA,7.0,0.0,0.0,1.0,0.0,0.0,10617423.0
20200309,GA,12.0,0.0,0.0,5.0,0.0,0.0,10617423.0
20200310,GA,17.0,0.0,0.0,5.0,0.0,0.0,10617423.0
20200311,GA,22.0,0.0,0.0,5.0,0.0,0.0,10617423.0
20200312,GA,31.0,0.0,0.0,9.0,0.0,0.0,10617423.0
20200313,GA,42.0,0.0,1.0,11.0,1.0,0.0,10617423.0
20200314,GA,66.0,0.0,1.0,24.0,0.0,0.0,10617423.0
20200315,GA,99.0,0.0,1.0,33.0,0.0,0.0,10617423.0
20200316,GA,121.0,0.0,1.0,22.0,0.0,0.0,10617423.0
20200317,GA,146.0,0.0,1.0,25.0,0.0,0.0,10617423.0
20200318,GA,197.0,0.0,1.0,51.0,0.0,0.0,10617423.0
20200319,GA,287.0,0.0,10.0,90.0,9.0,0.0,10617423.0
20200320,GA,420.0,0.0,13.0,133.0,3.0,0.0,10617423.0
20200321,GA,507.0,0.0,14.0,87.0,1.0,0.0,10617423.0
20200322,GA,600.0,0.0,23.0,93.0,9.0,0.0,10617423.0
20200323,GA,772.0,0.0,25.0,172.0,2.0,0.0,10617423.0
20200324,GA,1026.0,0.0,32.0,254.0,7.0,0.0,10617423.0
20200325,GA,1247.0,0.0,40.0,221.0,8.0,0.0,10617423.0
20200326,GA,1525.0,0.0,48.0,278.0,8.0,0.0,10617423.0
20200327,GA,2001.0,0.0,64.0,476.0,16.0,0.0,10617423.0
20200328,GA,2366.0,0.0,69.0,365.0,5.0,0.0,10617423.0
20200329,GA,2651.0,0.0,80.0,285.0,11.0,0.0,10617423.0
20200330,GA,2809.0,0.0,87.0,158.0,7.0,0.0,10617423.0
20200331,GA,3929.0,0.0,111.0,1120.0,24.0,0.0,10617423.0
20200401,GA,4638.0,0.0,139.0,709.0,28.0,0.0,10617423.0
20200402,GA,5348.0,0.0,163.0,710.0,24.0,0.0,10617423.0
20200403,GA,5831.0,0.0,184.0,483.0,21.0,0.0,10617423.0
20200404,GA,6160.0,0.0,201.0,329.0,17.0,0.0,10617423.0
20200405,GA,6647.0,0.0,211.0,487.0,10.0,0.0,10617423.0
20200406,GA,7314.0,0.0,229.0,667.0,18.0,0.0,10617423.0
20200407,GA,8818.0,0.0,329.0,1504.0,100.0,0.0,10617423.0
20200408,GA,9901.0,0.0,362.0,1083.0,33.0,0.0,10617423.0
20200409,GA,10566.0,0.0,379.0,665.0,17.0,0.0,10617423.0
20200410,GA,11483.0,0.0,416.0,917.0,37.0,0.0,10617423.0
20200411,GA,12159.0,0.0,428.0,676.0,12.0,0.0,10617423.0
20200412,GA,12452.0,0.0,433.0,293.0,5.0,0.0,10617423.0
20200413,GA,13315.0,0.0,464.0,863.0,31.0,0.0,10617423.0
20200414,GA,14223.0,0.0,501.0,908.0,37.0,0.0,10617423.0
20200415,GA,14987.0,0.0,552.0,764.0,51.0,0.0,10617423.0
20200416,GA,15669.0,0.0,587.0,682.0,35.0,0.0,10617423.0
20200417,GA,17194.0,0.0,650.0,1525.0,63.0,0.0,10617423.0
20200418,GA,17669.0,0.0,673.0,475.0,23.0,0.0,10617423.0
20200419,GA,18301.0,0.0,687.0,632.0,14.0,0.0,10617423.0
20200306,PA,2.0,0.0,0.0,0.0,0.0,0.0,12801989.0
20200307,PA,4.0,0.0,0.0,2.0,0.0,0.0,12801989.0
20200308,PA,6.0,0.0,0.0,2.0,0.0,0.0,12801989.0
20200309,PA,10.0,0.0,0.0,4.0,0.0,0.0,12801989.0
20200310,PA,12.0,0.0,0.0,2.0,0.0,0.0,12801989.0
20200311,PA,16.0,0.0,0.0,4.0,0.0,0.0,12801989.0
20200312,PA,22.0,0.0,0.0,6.0,0.0,0.0,12801989.0
20200313,PA,41.0,0.0,0.0,19.0,0.0,0.0,12801989.0
20200314,PA,47.0,0.0,0.0,6.0,0.0,0.0,12801989.0
20200315,PA,63.0,0.0,0.0,16.0,0.0,0.0,12801989.0
20200316,PA,76.0,0.0,0.0,13.0,0.0,0.0,12801989.0
20200317,PA,96.0,0.0,0.0,20.0,0.0,0.0,12801989.0
20200318,PA,133.0,0.0,1.0,37.0,1.0,0.0,12801989.0
20200319,PA,185.0,0.0,1.0,52.0,0.0,0.0,12801989.0
20200320,PA,268.0,0.0,1.0,83.0,0.0,0.0,12801989.0
20200321,PA,371.0,0.0,2.0,103.0,1.0,0.0,12801989.0
20200322,PA,479.0,0.0,2.0,108.0,0.0,0.0,12801989.0
20200323,PA,644.0,0.0,6.0,165.0,4.0,0.0,12801989.0
20200324,PA,851.0,0.0,7.0,207.0,1.0,0.0,12801989.0
20200325,PA,1127.0,0.0,11.0,276.0,4.0,0.0,12801989.0
20200326,PA,1687.0,0.0,16.0,560.0,5.0,0.0,12801989.0
20200327,PA,2218.0,0.0,22.0,531.0,6.0,0.0,12801989.0
20200328,PA,2751.0,0.0,34.0,533.0,12.0,0.0,12801989.0
20200329,PA,3394.0,0.0,38.0,643.0,4.0,0.0,12801989.0
20200330,PA,4087.0,0.0,49.0,693.0,11.0,0.0,12801989.0
20200331,PA,4843.0,0.0,63.0,756.0,14.0,0.0,12801989.0
20200401,PA,5805.0,0.0,74.0,962.0,11.0,0.0,12801989.0
20200402,PA,7016.0,0.0,90.0,1211.0,16.0,0.0,12801989.0
20200403,PA,8420.0,0.0,102.0,1404.0,12.0,0.0,12801989.0
20200404,PA,10017.0,0.0,136.0,1597.0,34.0,0.0,12801989.0
20200405,PA,11510.0,0.0,150.0,1493.0,14.0,0.0,12801989.0
20200406,PA,12980.0,0.0,162.0,1470.0,12.0,0.0,12801989.0
20200407,PA,14559.0,0.0,240.0,1579.0,78.0,0.0,12801989.0
20200408,PA,16239.0,0.0,309.0,1680.0,69.0,0.0,12801989.0
20200409,PA,18228.0,0.0,338.0,1989.0,29.0,0.0,12801989.0
20200410,PA,19979.0,0.0,416.0,1751.0,78.0,0.0,12801989.0
20200411,PA,21655.0,0.0,494.0,1676.0,78.0,0.0,12801989.0
20200412,PA,22833.0,0.0,507.0,1178.0,13.0,0.0,12801989.0
20200413,PA,24199.0,0.0,524.0,1366.0,17.0,0.0,12801989.0
20200414,PA,25345.0,0.0,584.0,1146.0,60.0,0.0,12801989.0
20200415,PA,26490.0,0.0,647.0,1145.0,63.0,0.0,12801989.0
20200416,PA,27735.0,0.0,707.0,1245.0,60.0,0.0,12801989.0
20200417,PA,29441.0,0.0,756.0,1706.0,49.0,0.0,12801989.0
20200418,PA,31069.0,0.0,836.0,1628.0,80.0,0.0,12801989.0
20200419,PA,32284.0,0.0,1112.0,1215.0,276.0,0.0,12801989.0
20200304,AZ,2.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200305,AZ,2.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200306,AZ,3.0,0.0,0.0,1.0,0.0,0.0,7278717.0
20200307,AZ,5.0,0.0,0.0,2.0,0.0,0.0,7278717.0
20200308,AZ,5.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200309,AZ,5.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200310,AZ,6.0,0.0,0.0,1.0,0.0,0.0,7278717.0
20200311,AZ,9.0,0.0,0.0,3.0,0.0,0.0,7278717.0
20200312,AZ,9.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200313,AZ,9.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200314,AZ,12.0,0.0,0.0,3.0,0.0,0.0,7278717.0
20200315,AZ,12.0,0.0,0.0,0.0,0.0,0.0,7278717.0
20200316,AZ,18.0,0.0,0.0,6.0,0.0,0.0,7278717.0
20200317,AZ,20.0,0.0,0.0,2.0,0.0,0.0,7278717.0
20200318,AZ,28.0,0.0,0.0,8.0,0.0,0.0,7278717.0
20200319,AZ,44.0,0.0,0.0,16.0,0.0,0.0,7278717.0
20200320,AZ,65.0,0.0,0.0,21.0,0.0,0.0,7278717.0
20200321,AZ,104.0,0.0,1.0,39.0,1.0,0.0,7278717.0
20200322,AZ,152.0,0.0,2.0,48.0,1.0,0.0,7278717.0
20200323,AZ,265.0,0.0,2.0,113.0,0.0,0.0,7278717.0
20200324,AZ,357.0,0.0,5.0,92.0,3.0,0.0,7278717.0
20200325,AZ,450.0,0.0,6.0,93.0,1.0,0.0,7278717.0
20200326,AZ,577.0,0.0,8.0,127.0,2.0,0.0,7278717.0
20200327,AZ,736.0,0.0,13.0,159.0,5.0,0.0,7278717.0
20200328,AZ,873.0,0.0,15.0,137.0,2.0,0.0,7278717.0
20200329,AZ,919.0,0.0,17.0,46.0,2.0,0.0,7278717.0
20200330,AZ,1157.0,0.0,20.0,238.0,3.0,0.0,7278717.0
20200331,AZ,1289.0,0.0,24.0,132.0,4.0,0.0,7278717.0
20200401,AZ,1413.0,0.0,29.0,124.0,5.0,0.0,7278717.0
20200402,AZ,1598.0,0.0,32.0,185.0,3.0,0.0,7278717.0
20200403,AZ,1769.0,0.0,41.0,171.0,9.0,0.0,7278717.0
20200404,AZ,2019.0,0.0,52.0,250.0,11.0,0.0,7278717.0
20200405,AZ,2269.0,0.0,64.0,250.0,12.0,0.0,7278717.0
20200406,AZ,2456.0,0.0,65.0,187.0,1.0,0.0,7278717.0
20200407,AZ,2575.0,0.0,73.0,119.0,8.0,0.0,7278717.0
20200408,AZ,2726.0,0.0,80.0,151.0,7.0,0.0,7278717.0
20200409,AZ,3018.0,0.0,89.0,292.0,9.0,0.0,7278717.0
20200410,AZ,3112.0,0.0,97.0,94.0,8.0,0.0,7278717.0
20200411,AZ,3393.0,0.0,108.0,281.0,11.0,0.0,7278717.0
20200412,AZ,3539.0,0.0,115.0,146.0,7.0,0.0,7278717.0
20200413,AZ,3702.0,0.0,122.0,163.0,7.0,0.0,7278717.0
20200414,AZ,3806.0,249.0,131.0,104.0,9.0,249.0,7278717.0
20200415,AZ,3962.0,385.0,142.0,156.0,11.0,136.0,7278717.0
20200416,AZ,4234.0,460.0,150.0,272.0,8.0,75.0,7278717.0
20200417,AZ,4507.0,539.0,169.0,273.0,19.0,79.0,7278717.0
20200418,AZ,4719.0,539.0,177.0,212.0,8.0,0.0,7278717.0
20200419,AZ,4929.0,994.0,184.0,210.0,7.0,455.0,7278717.0
20200308,KS,1.0,0.0,0.0,1.0,0.0,0.0,2913314.0
20200309,KS,1.0,0.0,0.0,0.0,0.0,0.0,2913314.0
20200310,KS,1.0,0.0,0.0,0.0,0.0,0.0,2913314.0
20200311,KS,1.0,0.0,0.0,0.0,0.0,0.0,2913314.0
20200312,KS,4.0,0.0,0.0,3.0,0.0,0.0,2913314.0
20200313,KS,6.0,0.0,0.0,2.0,0.0,0.0,2913314.0
20200314,KS,6.0,0.0,1.0,0.0,1.0,0.0,2913314.0
20200315,KS,8.0,0.0,1.0,2.0,0.0,0.0,2913314.0
20200316,KS,11.0,0.0,1.0,3.0,0.0,0.0,2913314.0
20200317,KS,15.0,0.0,1.0,4.0,0.0,0.0,2913314.0
20200318,KS,16.0,0.0,1.0,1.0,0.0,0.0,2913314.0
20200319,KS,34.0,0.0,1.0,18.0,0.0,0.0,2913314.0
20200320,KS,44.0,0.0,1.0,10.0,0.0,0.0,2913314.0
20200321,KS,55.0,0.0,2.0,11.0,1.0,0.0,2913314.0
20200322,KS,64.0,0.0,2.0,9.0,0.0,0.0,2913314.0
20200323,KS,82.0,0.0,2.0,18.0,0.0,0.0,2913314.0
20200324,KS,98.0,0.0,2.0,16.0,0.0,0.0,2913314.0
20200325,KS,126.0,0.0,3.0,28.0,1.0,0.0,2913314.0
20200326,KS,168.0,0.0,3.0,42.0,0.0,0.0,2913314.0
20200327,KS,202.0,0.0,4.0,34.0,1.0,0.0,2913314.0
20200328,KS,261.0,0.0,5.0,59.0,1.0,0.0,2913314.0
20200329,KS,319.0,0.0,6.0,58.0,1.0,0.0,2913314.0
20200330,KS,368.0,0.0,8.0,49.0,2.0,0.0,2913314.0
20200331,KS,428.0,0.0,9.0,60.0,1.0,0.0,2913314.0
20200401,KS,482.0,0.0,10.0,54.0,1.0,0.0,2913314.0
20200402,KS,552.0,0.0,13.0,70.0,3.0,0.0,2913314.0
20200403,KS,620.0,0.0,17.0,68.0,4.0,0.0,2913314.0
20200404,KS,698.0,0.0,21.0,78.0,4.0,0.0,2913314.0
20200405,KS,747.0,0.0,22.0,49.0,1.0,0.0,2913314.0
20200406,KS,845.0,0.0,25.0,98.0,3.0,0.0,2913314.0
20200407,KS,900.0,0.0,27.0,55.0,2.0,0.0,2913314.0
20200408,KS,900.0,0.0,27.0,0.0,0.0,0.0,2913314.0
20200409,KS,1106.0,0.0,42.0,206.0,15.0,0.0,2913314.0
20200410,KS,1166.0,0.0,50.0,60.0,8.0,0.0,2913314.0
20200411,KS,1268.0,0.0,55.0,102.0,5.0,0.0,2913314.0
20200412,KS,1337.0,0.0,56.0,69.0,1.0,0.0,2913314.0
20200413,KS,1376.0,0.0,62.0,39.0,6.0,0.0,2913314.0
20200414,KS,1426.0,0.0,69.0,50.0,7.0,0.0,2913314.0
20200415,KS,1494.0,0.0,76.0,68.0,7.0,0.0,2913314.0
20200416,KS,1588.0,0.0,80.0,94.0,4.0,0.0,2913314.0
20200417,KS,1705.0,0.0,84.0,117.0,4.0,0.0,2913314.0
20200418,KS,1790.0,0.0,86.0,85.0,2.0,0.0,2913314.0
20200419,KS,1849.0,0.0,92.0,59.0,6.0,0.0,2913314.0
20200306,MD,3.0,0.0,0.0,3.0,0.0,0.0,6045680.0
20200307,MD,3.0,0.0,0.0,0.0,0.0,0.0,6045680.0
20200308,MD,3.0,0.0,0.0,0.0,0.0,0.0,6045680.0
20200309,MD,5.0,0.0,0.0,2.0,0.0,0.0,6045680.0
20200310,MD,6.0,0.0,0.0,1.0,0.0,0.0,6045680.0
20200311,MD,9.0,0.0,0.0,3.0,0.0,0.0,6045680.0
20200312,MD,12.0,0.0,0.0,3.0,0.0,0.0,6045680.0
20200313,MD,17.0,0.0,0.0,5.0,0.0,0.0,6045680.0
20200314,MD,26.0,0.0,0.0,9.0,0.0,0.0,6045680.0
20200315,MD,31.0,0.0,0.0,5.0,0.0,0.0,6045680.0
20200316,MD,37.0,0.0,0.0,6.0,0.0,0.0,6045680.0
20200317,MD,57.0,0.0,0.0,20.0,0.0,0.0,6045680.0
20200318,MD,85.0,0.0,0.0,28.0,0.0,0.0,6045680.0
20200319,MD,107.0,0.0,1.0,22.0,1.0,0.0,6045680.0
20200320,MD,149.0,0.0,1.0,42.0,0.0,0.0,6045680.0
20200321,MD,190.0,0.0,2.0,41.0,1.0,0.0,6045680.0
20200322,MD,244.0,0.0,3.0,54.0,1.0,0.0,6045680.0
20200323,MD,288.0,0.0,3.0,44.0,0.0,0.0,6045680.0
20200324,MD,349.0,0.0,3.0,61.0,0.0,0.0,6045680.0
20200325,MD,423.0,0.0,4.0,74.0,1.0,0.0,6045680.0
20200326,MD,580.0,0.0,4.0,157.0,0.0,0.0,6045680.0
20200327,MD,774.0,25.0,5.0,194.0,1.0,25.0,6045680.0
20200328,MD,992.0,25.0,5.0,218.0,0.0,0.0,6045680.0
20200329,MD,1239.0,25.0,10.0,247.0,5.0,0.0,6045680.0
20200330,MD,1413.0,25.0,15.0,174.0,5.0,0.0,6045680.0
20200331,MD,1660.0,25.0,18.0,247.0,3.0,0.0,6045680.0
20200401,MD,1985.0,25.0,31.0,325.0,13.0,0.0,6045680.0
20200402,MD,2331.0,81.0,36.0,346.0,5.0,56.0,6045680.0
20200403,MD,2758.0,159.0,42.0,427.0,6.0,78.0,6045680.0
20200404,MD,3125.0,159.0,53.0,367.0,11.0,0.0,6045680.0
20200405,MD,3609.0,159.0,67.0,484.0,14.0,0.0,6045680.0
20200406,MD,4045.0,184.0,91.0,436.0,24.0,25.0,6045680.0
20200407,MD,4371.0,288.0,103.0,326.0,12.0,104.0,6045680.0
20200408,MD,5529.0,365.0,124.0,1158.0,21.0,77.0,6045680.0
20200409,MD,6185.0,376.0,138.0,656.0,14.0,11.0,6045680.0
20200410,MD,6968.0,397.0,171.0,783.0,33.0,21.0,6045680.0
20200411,MD,7694.0,431.0,206.0,726.0,35.0,34.0,6045680.0
20200412,MD,8225.0,456.0,235.0,531.0,29.0,25.0,6045680.0
20200413,MD,8936.0,603.0,262.0,711.0,27.0,147.0,6045680.0
20200414,MD,9472.0,607.0,302.0,536.0,40.0,4.0,6045680.0
20200415,MD,10032.0,607.0,349.0,560.0,47.0,0.0,6045680.0
20200416,MD,10784.0,736.0,392.0,752.0,43.0,129.0,6045680.0
20200417,MD,11572.0,736.0,425.0,788.0,33.0,0.0,6045680.0
20200418,MD,12308.0,771.0,463.0,736.0,38.0,35.0,6045680.0
20200419,MD,12830.0,914.0,486.0,522.0,23.0,143.0,6045680.0
20200308,DC,1.0,0.0,0.0,1.0,0.0,0.0,705749.0
20200309,DC,1.0,0.0,0.0,0.0,0.0,0.0,705749.0
20200310,DC,5.0,0.0,0.0,4.0,0.0,0.0,705749.0
20200311,DC,5.0,0.0,0.0,0.0,0.0,0.0,705749.0
20200312,DC,10.0,0.0,0.0,5.0,0.0,0.0,705749.0
20200313,DC,10.0,0.0,0.0,0.0,0.0,0.0,705749.0
20200314,DC,10.0,0.0,0.0,0.0,0.0,0.0,705749.0
20200315,DC,16.0,0.0,0.0,6.0,0.0,0.0,705749.0
20200316,DC,17.0,0.0,0.0,1.0,0.0,0.0,705749.0
20200317,DC,22.0,0.0,0.0,5.0,0.0,0.0,705749.0
20200318,DC,31.0,0.0,0.0,9.0,0.0,0.0,705749.0
20200319,DC,39.0,0.0,0.0,8.0,0.0,0.0,705749.0
20200320,DC,71.0,0.0,1.0,32.0,1.0,0.0,705749.0
20200321,DC,77.0,0.0,1.0,6.0,0.0,0.0,705749.0
20200322,DC,98.0,0.0,1.0,21.0,0.0,0.0,705749.0
20200323,DC,116.0,0.0,2.0,18.0,1.0,0.0,705749.0
20200324,DC,137.0,0.0,2.0,21.0,0.0,0.0,705749.0
20200325,DC,183.0,0.0,2.0,46.0,0.0,0.0,705749.0
20200326,DC,231.0,21.0,3.0,48.0,1.0,21.0,705749.0
20200327,DC,267.0,49.0,3.0,36.0,0.0,28.0,705749.0
